#,NAME,REGION,PROVINCE,YEAR,TYPE,DURATION,WIND,INTENSITY,SIGNAL,POP,DEN,AI,PR,DR,SR,FLR,HP,HS,HMA,HMB,HMC,HMD,CASUALTIES,DAMAGED HOUSES,DAMAGED PROPERTIES
954,Ferdie,IV-A,Rizal,2012,1,2,150,950,1,2637490,2230,284000,6,54,100,95,242,2166,77823,398546,14097,4522,1,0,0
980,Gener,V,Camarines Sur,2012,4,5,130,972,3,1873365,340,162000,41,72,101,86,110,1134,54906,165667,104087,16239,1,0,0
978,Gener,V,Masbate,2012,4,5,130,972,3,857285,207,162000,51,86,101,86,110,1134,27372,42915,82332,7269,1,0,0
979,Gener,V,Sorsogon,2012,4,5,130,972,3,761200,359,162000,41,73,101,86,110,1134,10713,61914,51674,21156,1,0,0
1017,Igme,IV-A,Quezon,2012,4,8,165,1000.2,2,2040275,231,284000,28,64,101,95,242,2166,130467,273167,87375,43421,1,0,0
1026,Lawin,IX,Zamboanga del Norte,2012,4,9,215,927,3,979009,134,162000,54,68,101,86,65,711,52150,42180,91571,3877,1,0,0
1027,Lawin,IX,Zamboanga del Sur,2012,4,9,215,927,3,1808343,307,162000,32,66,101,86,65,711,134645,103459,102193,4065,1,0,0
1028,Lawin,IX,Zamboanga Sibugay,2012,4,9,215,927,3,603601,173,162000,45,69,101,86,65,711,29658,19777,59459,1804,1,0,0
1025,Lawin,VII,Cebu,2012,4,9,215,927,3,4347454,814,209000,23,63,101,87,105,1764,297843,456838,75297,9662,1,0,0
1030,Marce,IV-A,Batangas,2012,2,3,95,987,1,2499433,802,284000,19,56,100,95,242,2166,57792,391011,16845,4570,1,0,0
1049,Ofel,IX,Zamboanga del Sur,2012,1,4,85,991,2,1808343,307,162000,32,66,101,86,65,711,134645,103459,102193,4065,1,0,0
1050,Ofel,IX,Zamboanga Sibugay,2012,1,4,85,991,2,603601,173,162000,45,69,101,86,65,711,29658,19777,59459,1804,1,0,0
1138,Crising,VI,Aklan,2013,1,3,45,1004,1,558853,317,179929,34,60,99,85,59,1776,6405,43574,45956,11751,1,0,0
1148,Crising,XII,Cotabato,2013,1,3,45,1004,1,1316279,141,158472,39,64,99,83,49,1019,105870,80755,61075,1710,1,0,0
1149,Crising,XII,Sarangani,2013,1,3,45,1004,1,525643,144,158472,55,68,98,83,49,1019,27391,22550,50419,1325,1,0,0
1150,Crising,XIII,Agusan del Norte,2013,1,3,45,1004,1,671378,196,164175,40,67,99,92,18,733,39101,39432,42601,3337,1,0,0
1151,Crising,XIII,Agusan del Sur,2013,1,3,45,1004,1,682612,68,164175,54,71,98,92,18,733,41325,22848,57998,1700,1,0,0
1175,Labuyo,IV-A,Quezon,2013,4,3,175,914,2,2067430,234,266244,29,64,99,95,212,2568,127172,273750,86807,39586,1,0,0
1188,Maring,I,Ilocos Norte,2013,2,4,105,982,1,582925,171,194908,12,56,100,93,81,1217,11598,100133,5313,1290,1,0,0
1187,Maring,I,Ilocos Sur,2013,2,4,105,982,1,677063,261,194908,18,56,99,93,81,1217,20634,108537,5062,796,1,0,0
1189,Maring,I,La Union,2013,2,4,105,982,1,768439,513,194908,24,57,102,93,81,1217,33067,116649,3431,577,1,0,0
1190,Maring,I,Pangasinan,2013,2,4,105,982,1,2884669,529,194908,21,62,102,93,81,1217,108372,396967,49305,9649,1,0,0
1211,Maring,NCR,Metro Manila,2013,2,4,105,982,1,12458589,20109,367420,4,46,100,95,182,469,347541,2123106,43865,23728,1,0,0
1213,Nando,V,Sorsogon,2013,2,4,105,982,2,771639,364,156965,40,71,99,87,110,1183,10797,62950,51570,21252,1,0,0
1214,Nando,VIII,Samar,2013,2,4,105,982,2,761287,126,162988,46,73,99,74,42,865,29427,39822,64150,5348,1,0,0
1249,Santi,IV-B,Occidental Mindoro,2013,4,5,150,976,3,473333,81,159497,37,70,98,87,64,782,12911,44701,32438,3542,1,0,0
1256,Vinta,CAR,Abra,2013,4,3,130,972,1,238568,57,237662,24,62,99,91,55,706,13528,30896,1728,168,1,0,0
1257,Vinta,CAR,Apayao,2013,4,3,130,972,1,116520,26,237662,24,60,98,91,55,706,8700,10290,2546,213,1,0,0
1252,Vinta,I,Ilocos Norte,2013,4,3,130,972,3,582925,171,194908,12,56,100,93,81,1217,11598,100133,5313,1290,1,0,0
1253,Vinta,I,Ilocos Sur,2013,4,3,130,972,3,677063,261,194908,18,56,99,93,81,1217,20634,108537,5062,796,1,0,0
1364,Glenda,VI,Iloilo,2014,4,5,150,964.2,3,2352741,464,185161,26,60,98,84,61,1942,168836,205423,64942,4192,1,0,0
1377,Jose,I,Ilocos Norte,2014,4,6,195,938,0,587981,172,197135,12,55,99,93,83,3267,11538,100643,5356,1294,1,0,0
1376,Jose,I,Pangasinan,2014,4,6,195,938,0,2920475,536,197135,21,61,100,93,83,3267,108451,400680,49282,9296,1,0,0
1386,Luis,II,Batanes,2014,4,4,130,972,3,17116,84,189678,25,62,96,95,58,1128,187,3478,186,281,1,0,0
1384,Luis,II,Cagayan,2014,4,4,130,972,3,1184025,126,189678,23,56,98,95,58,1128,51504,148996,28317,3981,1,0,0
1385,Luis,II,Isabela,2014,4,4,130,972,3,1572217,120,189678,26,55,98,95,58,1128,59476,224336,29690,2481,1,0,0
1387,Luis,II,Nueva Vizcaya,2014,4,4,130,972,3,445924,93,189678,18,58,97,95,58,1128,26556,56262,7874,442,1,0,0
1431,Mario,CAR,Abra,2014,4,5,105,982,2,239861,57,242328,24,62,98,91,54,647,13530,31016,1747,164,1,0,0
1432,Mario,CAR,Apayao,2014,4,5,105,982,2,117845,26,242328,24,59,95,91,54,647,8723,10365,2588,210,1,0,0
1433,Mario,CAR,Benguet,2014,4,5,105,982,2,777288,275,242328,24,51,95,91,54,647,12602,172423,1439,971,1,0,0
1434,Mario,CAR,Ifugao,2014,4,5,105,982,2,200401,77,242328,24,62,96,91,54,647,16261,16994,4169,145,1,0,0
1435,Mario,CAR,Kalinga,2014,4,5,105,982,2,210419,64,242328,24,63,95,91,54,647,13285,19189,3647,256,1,0,0
1436,Mario,CAR,Mt. Province,2014,4,5,105,982,2,154509,65,242328,24,63,96,91,54,647,7372,23018,1111,85,1,0,0
1426,Mario,IV-B,Occidental Mindoro,2014,4,5,105,982,2,480322,82,164121,37,70,96,86,21,882,12878,45085,32504,3567,1,0,0
1427,Mario,IV-B,Romblon,2014,4,5,105,982,2,290989,190,164121,41,72,99,86,21,882,9032,26950,20707,3255,1,0,0
1428,Mario,V,Camarines Norte,2014,4,5,105,982,2,575000,252,158206,33,69,98,86,54,1164,11302,52613,37715,9065,1,0,0
1429,Mario,V,Camarines Sur,2014,4,5,105,982,2,1925786,349,158206,44,71,98,86,54,1164,54754,169648,104753,16599,1,0,0
1438,Queenie,VI,Negros Occidental,2014,2,3,85,997,1,3028264,378,185161,32,62,97,84,61,1942,189971,274975,122803,8916,1,0,0
1443,Queenie,X,Misamis Occidental,2014,2,3,85,997,1,595066,297,180380,44,60,98,92,65,1085,43568,41324,30118,2435,1,0,0
1444,Queenie,X,Misamis Oriental,2014,2,3,85,997,1,1533559,433,180380,25,63,96,92,65,1085,105878,137650,37896,2942,1,0,0
1507,Seniang,X,Bukidnon,2014,2,4,65,997,2,1391218,133,180380,48,67,95,92,65,1085,138350,89373,24085,660,1,0,0
1508,Seniang,X,Camiguin,2014,2,4,65,997,2,87523,363,180380,42,67,98,92,65,1085,6186,9043,2120,153,1,0,0
1509,Seniang,X,Lanao del Norte,2014,2,4,65,997,2,1000712,240,180380,48,73,100,92,65,1085,67826,67589,34859,2574,1,0,0
1510,Seniang,X,Misamis Oriental,2014,2,4,65,997,2,1533559,433,180380,25,63,96,92,65,1085,105878,137650,37896,2942,1,0,0
1533,Dodong,II,Cagayan,2015,4,6,185,943,3,1199320,128,190709,22,56,97,96,59,1132,51508,149516,28357,3991,1,0,0
1534,Dodong,II,Isabela,2015,4,6,185,943,3,1593566,122,190709,26,55,96,96,59,1132,59396,224987,29766,2498,1,0,0
1615,Nona,NCR,Metro Manila,2015,4,7,150,963,1,12877253,20785,371967,4,45,102,95,160,470,343296,2146351,41053,20263,1,0,0
1657,Butchoy,IV-A,Batangas,2016,4,4,220,925,0,2762623,887,273489,18,59,100,95,231,2150,57162,399978,17221,4348,1,0,0
1658,Butchoy,IV-A,Rizal,2016,4,4,220,925,0,2971499,2513,273489,7,56,100,95,231,2150,76666,410759,15038,4252,1,0,0
1659,Butchoy,IV-B,Occidental Mindoro,2016,4,4,220,925,0,494611,85,167400,37,73,104,87,56,857,12838,45070,32519,3583,1,0,0
1660,Butchoy,NCR,Metro Manila,2016,4,4,220,925,0,13091832,21132,372165,4,48,98,95,186,470,343848,2140145,41815,21317,1,0,0
1755,Nina,VIII,Eastern Samar,2016,4,5,185,986.6,1,475217,103,164224,62,77,104,74,66,865,20488,31213,32720,1984,1,0,0
1754,Nina,VIII,Northern Samar,2016,4,5,185,986.6,1,641428,174,164224,51,83,102,74,66,865,14046,29614,56353,8545,1,0,0
1748,Nina,V,Albay,2016,4,5,185,986.6,2,1331738,517,159028,40,71,102,86,103,1169,27254,141689,56497,18273,1,0,0
1749,Nina,V,Camarines Norte,2016,4,5,185,986.6,2,591746,260,159028,32,73,103,86,103,1169,11307,52625,37714,9087,1,0,0
1750,Nina,V,Camarines Sur,2016,4,5,185,986.6,2,1979674,359,159028,43,75,102,86,103,1169,54626,169617,104904,16685,1,0,0
1751,Nina,V,Catanduanes,2016,4,5,185,986.6,2,264000,177,159028,32,79,103,86,103,1169,9874,24859,10899,1759,1,0,0
1752,Nina,V,Masbate,2016,4,5,185,986.6,2,904412,219,159028,53,91,102,86,103,1169,28506,44917,81655,7463,1,0,0
1753,Nina,V,Sorsogon,2016,4,5,185,986.6,2,803824,379,159028,40,77,102,86,103,1169,10814,63432,51692,21384,1,0,0
812,Juaning,CAR,Apayao,2011,3,4,95,994.4,1,113916,25,243652,24,62,104,90,57,651,8569,9927,2563,229,1,0,0
808,Juaning,CAR,Benguet,2011,3,4,95,994.4,1,735916,260,243652,24,50,99,90,57,651,13565,175025,1547,1271,1,0,0
809,Juaning,CAR,Ifugao,2011,3,4,95,994.4,1,193367,74,243652,24,63,103,90,57,651,16082,16019,4298,166,1,0,0
810,Juaning,CAR,Kalinga,2011,3,4,95,994.4,1,203779,62,243652,24,65,103,90,57,651,13445,18002,3652,285,1,0,0
811,Juaning,CAR,Mt. Province,2011,3,4,95,994.4,1,154268,65,243652,24,65,103,90,57,651,7330,22227,1141,124,1,0,0
867,Pedring,IV-A,Batangas,2011,4,5,140,976.2,3,2437650,783,271818,18,57,101,94,240,2153,58261,384080,16896,4729,1,0,0
868,Pedring,IV-A,Cavite,2011,4,5,140,976.2,3,3200176,2097,271818,3,52,98,94,240,2153,68301,530999,15902,5052,1,0,0
869,Pedring,IV-A,Laguna,2011,4,5,140,976.2,3,2739196,1421,271818,7,52,98,94,240,2153,75257,458145,8322,4473,1,0,0
870,Pedring,IV-A,Quezon,2011,4,5,140,976.2,3,2013477,228,271818,28,65,102,94,240,2153,131288,268957,87894,44360,1,0,0
871,Pedring,IV-A,Rizal,2011,4,5,140,976.2,3,2560028,2165,271818,7,54,100,94,240,2153,78120,389440,13841,4692,1,0,0
316,Mina,I,Ilocos Norte,2007,4,8,175,992.7,3,547284,160,155630,17,60,102,91,118,1016,11958,97074,5049,1271,1,0,0
317,Mina,I,Ilocos Sur,2007,4,8,175,992.7,3,633138,244,155630,20,63,102,91,118,1016,20737,105050,4547,870,1,0,0
318,Mina,I,La Union,2007,4,8,175,992.7,2,720972,481,155630,27,61,102,91,118,1016,33830,112688,3171,777,1,0,0
319,Mina,I,Pangasinan,2007,4,8,175,992.7,1,2645395,484,155630,26,68,103,91,118,1016,107895,374688,49442,11772,1,0,0
958,Gener,I,Ilocos Norte,2012,4,5,130,972,3,577913,169,204000,10,56,100,93,119,1021,11698,99227,5340,1302,1,0,0
959,Gener,I,Ilocos Sur,2012,4,5,130,972,3,670848,258,204000,17,57,100,93,119,1021,20700,107462,5072,820,1,0,0
960,Gener,I,La Union,2012,4,5,130,972,3,759491,507,204000,19,59,104,93,119,1021,33197,115361,3441,611,1,0,0
961,Gener,I,Pangasinan,2012,4,5,130,972,3,2849301,523,204000,20,62,104,93,119,1021,108250,391651,49635,9964,1,0,0
1744,Nina,IV-B,Marinduque,2016,4,5,185,986.6,1,235883,248,167400,33,76,102,87,56,857,11754,30207,7768,697,1,0,0
1745,Nina,IV-B,Occidental Mindoro,2016,4,5,185,986.6,2,494611,85,167400,37,73,104,87,56,857,12838,45070,32519,3583,1,0,0
1746,Nina,IV-B,Oriental Mindoro,2016,4,5,185,986.6,2,856262,202,167400,31,73,102,87,56,857,24921,89293,42996,5782,1,0,0
1747,Nina,IV-B,Romblon,2016,4,5,185,986.6,1,294584,192,167400,41,79,102,87,56,857,9056,26954,20714,3266,1,0,0
360,Frank,III,Aurora,2008,4,6,160,988,3,192176,61,212922,22,74,107,92,197,1795,11453,22125,7329,572,1,0,0
361,Frank,III,Bataan,2008,4,6,160,988,3,670491,488,212922,2,58,102,92,197,1795,11674,115739,8978,3154,1,0,0
362,Frank,III,Bulacan,2008,4,6,160,988,3,2855885,1026,212922,7,59,101,92,197,1795,53710,524935,12970,7399,1,0,0
363,Frank,III,Nueva Ecija,2008,4,6,160,988,3,1880301,330,212922,29,61,103,92,197,1795,59581,305546,36099,7743,1,0,0
364,Frank,III,Pampanga,2008,4,6,160,988,3,2265753,1097,212922,5,60,103,92,197,1795,33251,400275,12751,8054,1,0,0
365,Frank,III,Tarlac,2008,4,6,160,988,3,1253301,411,212922,18,63,104,92,197,1795,30124,208200,18675,3786,1,0,0
366,Frank,III,Zambales,2008,4,6,160,988,3,731924,192,212922,19,63,104,92,197,1795,16614,129123,13729,2086,1,0,0
334,Mina,V,Albay,2007,4,8,175,992.7,3,1187185,465,133551,36,77,104,80,117,1107,29067,134086,54729,17201,1,0,0
331,Mina,V,Camarines Norte,2007,4,8,175,992.7,3,513785,221,133551,41,79,105,80,117,1107,11447,48965,37449,8300,1,0,0
332,Mina,V,Camarines Sur,2007,4,8,175,992.7,3,1693821,308,133551,48,81,105,80,117,1107,56294,159095,101628,14945,1,0,0
330,Mina,V,Catanduanes,2007,4,8,175,992.7,3,232757,156,133551,37,87,106,80,117,1107,10680,23286,10288,1597,1,0,0
333,Mina,V,Masbate,2007,4,8,175,992.7,2,768939,185,133551,54,101,105,80,117,1107,25387,39089,83765,6619,1,0,0
335,Mina,V,Sorsogon,2007,4,8,175,992.7,3,709673,335,133551,41,86,105,80,117,1107,10617,59704,51222,20598,1,0,0
794,Juaning,IV-B,Marinduque,2011,3,4,95,994.4,0,229151,241,165314,33,72,102,86,66,706,11800,29280,7928,728,1,0,0
796,Juaning,IV-B,Occidental Mindoro,2011,3,4,95,994.4,1,459659,79,165314,37,71,104,86,66,706,12683,43197,32339,3587,1,0,0
795,Juaning,IV-B,Romblon,2011,3,4,95,994.4,0,285679,186,165314,41,74,102,86,66,706,8497,25688,21211,3338,1,0,0
1012,Helen,CAR,Apayao,2012,2,4,85,991,2,115211,26,257000,23,61,101,91,55,704,8647,10138,2539,219,1,0,0
1013,Helen,CAR,Benguet,2012,2,4,85,991,2,749456,265,257000,23,50,98,91,55,704,13410,176971,1494,1204,1,0,0
1014,Helen,CAR,Mt. Province,2012,2,4,85,991,2,154348,65,257000,23,64,101,91,55,704,7374,22551,1114,101,1,0,0
1181,Labuyo,CAR,Abra,2013,4,3,175,914,2,238568,57,237662,24,62,99,91,55,706,13528,30896,1728,168,1,0,0
1182,Labuyo,CAR,Apayao,2013,4,3,175,914,2,116520,26,237662,24,60,98,91,55,706,8700,10290,2546,213,1,0,0
1183,Labuyo,CAR,Benguet,2013,4,3,175,914,2,763245,270,237662,24,51,96,91,55,706,13100,176348,1457,1106,1,0,0
1184,Labuyo,CAR,Ifugao,2013,4,3,175,914,2,198028,76,237662,24,62,99,91,55,706,16292,16762,4147,149,1,0,0
1185,Labuyo,CAR,Kalinga,2013,4,3,175,914,2,208182,63,237662,24,64,98,91,55,706,13399,18866,3604,262,1,0,0
1186,Labuyo,CAR,Mt. Province,2013,4,3,175,914,2,154429,65,237662,24,64,99,91,55,706,7390,22819,1104,89,1,0,0
907,Quiel,CAR,Apayao,2011,4,5,160,974.4,0,113916,25,243652,24,62,104,90,57,651,8569,9927,2563,229,1,0,0
908,Quiel,CAR,Benguet,2011,4,5,160,974.4,0,735916,260,243652,24,50,99,90,57,651,13565,175025,1547,1271,1,0,0
909,Quiel,CAR,Ifugao,2011,4,5,160,974.4,0,193367,74,243652,24,63,103,90,57,651,16082,16019,4298,166,1,0,0
910,Quiel,CAR,Kalinga,2011,4,5,160,974.4,0,203779,62,243652,24,65,103,90,57,651,13445,18002,3652,285,1,0,0
911,Quiel,CAR,Mt. Province,2011,4,5,160,974.4,0,154268,65,243652,24,65,103,90,57,651,7330,22227,1141,124,1,0,0
1258,Yolanda (Haiyan),IV-A,Batangas,2013,4,3,235,910,4,2562781,823,266244,18,56,100,95,212,2568,57420,396423,16919,4441,1,0,0
1259,Yolanda (Haiyan),IV-A,Cavite,2013,4,3,235,910,4,3430920,2248,266244,3,51,99,95,212,2568,68394,552896,15684,4503,1,0,0
1260,Yolanda (Haiyan),IV-A,Laguna,2013,4,3,235,910,4,2883346,1495,266244,7,51,99,95,212,2568,74704,475363,8230,3832,1,0,0
1261,Yolanda (Haiyan),IV-A,Quezon,2013,4,3,235,910,4,2067430,234,266244,29,64,99,95,212,2568,127172,273750,86807,39586,1,0,0
1262,Yolanda (Haiyan),IV-A,Rizal,2013,4,3,235,910,4,2717297,2298,266244,7,53,100,95,212,2568,77389,405765,14441,4374,1,0,0
1421,Mario,IV-A,Batangas,2014,4,5,105,982,2,2627735,844,270555,18,55,99,95,211,2011,57159,399938,17132,4343,1,0,0
1422,Mario,IV-A,Cavite,2014,4,5,105,982,2,3552458,2328,270555,3,50,100,95,211,2011,68042,558481,15687,4271,1,0,0
1423,Mario,IV-A,Laguna,2014,4,5,105,982,2,2958241,1534,270555,7,50,100,95,211,2011,74153,481146,8279,3472,1,0,0
1425,Mario,IV-A,Quezon,2014,4,5,105,982,2,2094947,237,270555,28,63,98,95,211,2011,120750,269641,86182,31473,1,0,0
1424,Mario,IV-A,Rizal,2014,4,5,105,982,2,2799518,2367,270555,7,53,100,95,211,2011,76796,410575,14884,4250,1,0,0
298,Lando,IV-B,Oriental Mindoro,2007,4,10,130,998.3,2,735769,174,118726,41,85,105,84,60,682,23989,82271,42004,6019,1,0,0
297,Lando,IV-B,Palawan,2007,4,10,130,998.3,2,892660,52,118726,34,89,109,84,60,682,46503,59177,126456,4001,1,0,0
624,Ondoy,XII,South Cotabato,2009,2,4,110,989.5,0,1342064,313,154000,32,64,105,79,106,972,79524,155053,58352,2834,1,0,0
623,Ondoy,XII,Sultan Kudarat,2009,2,4,110,989.5,1,722976,135,154000,52,65,105,79,106,972,41654,53025,61604,1891,1,0,0
940,Sendong,XIII,Agusan del Sur,2011,2,4,75,995.8,2,665036,67,169009,52,71,105,89,58,649,40276,21617,57536,1714,1,0,0
941,Sendong,XIII,Surigao del Sur,2011,2,4,75,995.8,2,567292,115,169009,41,68,103,89,58,649,25130,22148,56617,3684,1,0,0
1031,Marce,IV-B,Occidental Mindoro,2012,2,3,95,987,1,466446,80,179000,38,71,101,86,67,795,12839,44054,32383,3549,1,0,0
1032,Marce,IV-B,Oriental Mindoro,2012,2,3,95,987,1,808483,191,179000,29,67,101,86,67,795,24578,86762,42817,5885,1,0,0
1041,Ofel,V,Camarines Sur,2012,1,4,85,991,2,1873365,340,162000,41,72,101,86,110,1134,54906,165667,104087,16239,1,0,0
1042,Ofel,V,Masbate,2012,1,4,85,991,2,857285,207,162000,51,86,101,86,110,1134,27372,42915,82332,7269,1,0,0
1100,Pablo,ARMM,Lanao del Sur,2012,4,8,185,943,3,976606,65,130000,74,82,96,72,37,441,68732,47166,6949,1810,1,0,0
1101,Pablo,ARMM,Maguindanao,2012,4,8,185,943,3,1313388,129,130000,64,82,101,72,37,441,71308,54813,113035,9608,1,0,0
1164,Labuyo,I,La Union,2013,4,3,175,914,2,768439,513,194908,24,57,102,93,81,1217,33067,116649,3431,577,1,0,0
1165,Labuyo,I,Pangasinan,2013,4,3,175,914,2,2884669,529,194908,21,62,102,93,81,1217,108372,396967,49305,9649,1,0,0
1254,Vinta,II,Cagayan,2013,4,3,130,972,2,1168926,124,187942,24,57,99,97,71,1135,51453,147576,28313,3968,1,0,0
1255,Vinta,II,Isabela,2013,4,3,130,972,2,1551155,118,187942,27,55,99,97,71,1135,59630,222491,29610,2448,1,0,0
1474,Ruby,VII,Bohol,2014,4,8,215,927,3,1301660,273,199404,39,67,98,87,53,1779,74268,133441,39054,3191,1,0,0
1475,Ruby,VII,Cebu,2014,4,8,215,927,3,4535374,849,199404,24,62,98,87,53,1779,297909,472786,75293,8925,1,0,0
1476,Ruby,VII,Negros Oriental,2014,4,8,215,927,3,1341045,247,199404,43,62,98,87,53,1779,74502,88507,95673,10036,1,0,0
1477,Ruby,VII,Siquijor,2014,4,8,215,927,3,94980,281,199404,32,59,98,87,53,1779,7327,9940,2807,297,1,0,0
1559,Ineng,II,Batanes,2015,4,6,180,964,3,17246,85,190709,27,60,95,96,59,1132,185,3485,186,280,1,0,0
1558,Ineng,II,Cagayan,2015,4,6,180,964,3,1199320,128,190709,22,56,97,96,59,1132,51508,149516,28357,3991,1,0,0
1561,Ineng,II,Isabela,2015,4,6,180,964,1,1593566,122,190709,26,55,96,96,59,1132,59396,224987,29766,2498,1,0,0
1560,Ineng,II,Nueva Vizcaya,2015,4,6,180,964,1,452287,94,190709,18,58,95,96,59,1132,26484,56432,7942,441,1,0,0
1630,Nona,IV-A,Batangas,2015,4,7,150,963,0,2694335,865,273155,18,54,99,95,208,2290,57065,401284,17241,4311,1,0,0
1629,Nona,IV-A,Cavite,2015,4,7,150,963,0,3678301,2410,273155,3,49,101,95,208,2290,67869,560556,15697,4204,1,0,0
1631,Nona,IV-A,Laguna,2015,4,7,150,963,0,3035081,1574,273155,7,49,100,95,208,2290,73912,483518,8307,3388,1,0,0
1628,Nona,IV-A,Quezon,2015,4,7,150,963,0,2122830,241,273155,28,62,96,95,208,2290,118339,267533,85925,30380,1,0,0
1047,Ofel,VIII,Biliran,2012,1,4,85,991,2,165631,309,166000,28,73,101,74,77,819,7791,14618,9026,1014,1,0,0
1048,Ofel,VIII,Eastern Samar,2012,1,4,85,991,2,443799,96,166000,64,73,102,74,77,819,20015,30258,33135,1991,1,0,0
1044,Ofel,VIII,Leyte,2012,1,4,85,991,2,1858192,284,166000,39,68,101,74,77,819,95707,158178,105137,11504,1,0,0
1045,Ofel,VIII,Samar,2012,1,4,85,991,2,751867,124,166000,50,75,101,74,77,819,28931,39085,64390,5419,1,0,0
1046,Ofel,VIII,Southern Leyte,2012,1,4,85,991,2,408033,227,166000,43,64,101,74,77,819,24903,43716,13928,1840,1,0,0
1647,Nona,VIII,Biliran,2015,4,7,150,963,2,171612,320,164174,31,71,96,74,43,865,8025,15092,8769,990,1,0,0
1645,Nona,VIII,Eastern Samar,2015,4,7,150,963,3,467160,101,164174,61,69,93,74,43,865,20554,31344,32665,1981,1,0,0
1646,Nona,VIII,Leyte,2015,4,7,150,963,1,1966768,301,164174,38,65,94,74,43,865,97242,162790,104382,11215,1,0,0
1644,Nona,VIII,Northern Samar,2015,4,7,150,963,3,632379,171,164174,51,74,95,74,43,865,14115,29771,56309,8531,1,0,0
1643,Nona,VIII,Samar,2015,4,7,150,963,3,780481,129,164174,48,70,93,74,43,865,30045,40531,63907,5297,1,0,0
398,Frank,X,Lanao del Norte,2008,4,6,160,988,1,873579,210,156863,44,76,102,86,109,1028,67638,65757,34349,2665,1,0,0
399,Frank,X,Misamis Occidental,2008,4,6,160,988,1,543407,271,156863,46,66,103,86,109,1028,43362,39924,29636,2406,1,0,0
400,Frank,X,Misamis Oriental,2008,4,6,160,988,1,1339508,378,156863,30,69,105,86,109,1028,105014,132254,36766,3061,1,0,0
454,Nina,V,Camarines Norte,2008,4,5,175,983.2,1,523317,230,142477,42,76,105,80,116,1123,11340,51400,37632,8773,1,0,0
453,Nina,V,Camarines Sur,2008,4,5,175,983.2,1,1735631,315,142477,48,79,105,80,116,1123,55480,166272,103468,15895,1,0,0
455,Nina,V,Sorsogon,2008,4,5,175,983.2,0,719882,340,142477,40,82,105,80,116,1123,10784,62370,51378,21073,1,0,0
997,Gener,CAR,Abra,2012,4,5,130,972,3,237283,56,257000,23,62,101,91,55,704,13530,30596,1737,175,1,0,0
998,Gener,CAR,Apayao,2012,4,5,130,972,3,115211,26,257000,23,61,101,91,55,704,8647,10138,2539,219,1,0,0
999,Gener,CAR,Benguet,2012,4,5,130,972,3,749456,265,257000,23,50,98,91,55,704,13410,176971,1494,1204,1,0,0
1000,Gener,CAR,Ifugao,2012,4,5,130,972,3,195684,75,257000,23,63,101,91,55,704,16227,16429,4191,156,1,0,0
1001,Gener,CAR,Kalinga,2012,4,5,130,972,3,205969,63,257000,23,64,101,91,55,704,13449,18464,3606,272,1,0,0
1002,Gener,CAR,Mt. Province,2012,4,5,130,972,3,154348,65,257000,23,64,101,91,55,704,7374,22551,1114,101,1,0,0
271,Hannah,VI,Antique,2007,2,4,65,997.8,1,515265,189,138958,49,85,106,82,85,1623,26886,40578,35673,2899,1,0,0
270,Hannah,VI,Guimaras,2007,2,4,65,997.8,0,151238,250,138958,24,63,107,82,85,1623,11171,13451,7051,358,1,0,0
272,Hannah,VI,Iloilo,2007,2,4,65,997.8,1,2110588,416,138958,23,60,104,82,85,1623,167867,189424,63084,3990,1,0,0
269,Hannah,VI,Negros Occidental,2007,2,4,65,997.8,0,2869766,359,138958,29,63,106,82,85,1623,189325,253464,123039,8318,1,0,0
576,Maring,III,Bataan,2009,1,3,55,999.7,1,678933,494,221000,2,57,102,92,198,1773,11447,119838,9319,2613,1,0,0
579,Maring,III,Bulacan,2009,1,3,55,999.7,1,2889956,1038,221000,7,57,100,92,198,1773,52213,549175,14297,5628,1,0,0
577,Maring,III,Pampanga,2009,1,3,55,999.7,1,2302752,1115,221000,7,58,102,92,198,1773,32259,415342,13645,5901,1,0,0
578,Maring,III,Tarlac,2009,1,3,55,999.7,1,1263231,415,221000,18,61,103,92,198,1773,29995,216667,18046,3132,1,0,0
575,Maring,III,Zambales,2009,1,3,55,999.7,1,743678,195,221000,17,61,103,92,198,1773,16768,132633,14198,2310,1,0,0
729,Bebeng,VII,Cebu,2011,2,6,85,997,0,4256434,797,200310,24,64,102,87,105,1742,297071,446517,76223,10364,1,0,0
730,Bebeng,VII,Negros Oriental,2011,2,6,85,997,0,1300050,240,200310,44,63,102,87,105,1742,72012,83272,95938,10438,1,0,0
731,Bebeng,VIII,Eastern Samar,2011,2,6,85,997,1,436274,94,163975,61,75,105,74,78,819,19674,29565,33359,2021,1,0,0
732,Bebeng,VIII,Leyte,2011,2,6,85,997,1,1823348,279,163975,38,69,103,74,78,819,94685,154985,105861,11711,1,0,0
733,Bebeng,VIII,Northern Samar,2011,2,6,85,997,1,597442,162,163975,51,80,103,74,78,819,13113,27620,56853,8716,1,0,0
734,Bebeng,VIII,Samar,2011,2,6,85,997,1,742565,123,163975,47,77,104,74,78,819,28383,38167,64684,5520,1,0,0
964,Gener,III,Bataan,2012,4,5,130,972,3,715864,521,259000,3,55,100,92,201,1907,11636,115327,9157,3142,1,0,0
965,Gener,III,Bulacan,2012,4,5,130,972,3,3066286,1102,259000,7,53,100,92,201,1907,53524,524468,13446,7392,1,0,0
